id,sex,age,city,country,friend_count,followers_count,pages,groups,posts_last_year,posts_likes,photos_last_year,photo_likes
798505469,1,49,60,1,0,1,0,0,0,0,0,0
798499374,1,46,60,1,0,1,0,0,0,0,0,0
798476112,1,52,60,1,0,0,0,0,0,0,0,0
798474335,1,54,60,1,0,0,0,0,1,0,1,0
798435845,1,52,60,1,0,0,0,0,0,0,0,0
798355025,1,46,60,1,1,2,14,14,1,0,1,0
798249820,1,51,60,1,0,5,0,0,0,0,0,0
798240807,1,48,60,1,0,1,0,0,0,0,0,0
798216326,1,42,60,1,0,2,0,0,0,0,0,0
798213803,1,53,60,1,0,1,0,0,1,0,1,0
798206662,1,41,60,1,0,1,0,0,0,0,0,0
798202632,1,52,60,1,0,0,0,0,0,0,1,0
798171109,1,51,60,1,0,0,0,1,0,0,0,0
798163823,1,53,60,1,0,0,6,7,0,0,0,0
798114475,1,44,60,1,0,0,0,0,0,0,0,0
798085666,1,42,60,1,0,1,0,0,0,0,0,0
798082140,1,53,60,1,0,2,2,2,1,2,1,2
798039382,1,49,60,1,0,0,0,0,0,0,0,0
797920185,1,50,60,1,31,2,4,15,5,1,1,1
797884716,1,46,60,1,0,0,0,0,0,0,0,0
797755929,1,46,60,1,0,2,0,0,0,0,1,0
797718739,1,50,60,1,0,0,0,0,1,0,1,0
797597327,1,46,60,1,0,2,0,0,0,0,0,0
797589397,1,52,60,1,0,0,0,0,0,0,0,0
797588862,1,43,60,1,2,6,0,1,1,4,3,4
797558310,1,53,60,1,0,1,2,3,1,2,1,2
797518565,1,53,60,1,0,0,0,0,0,0,0,0
797478695,1,41,60,1,1,3,1,1,1,2,1,2
797293333,1,49,60,1,0,2,0,0,1,0,0,0
797196163,1,44,60,1,11,1,9,10,0,0,0,0
797191620,1,47,60,1,0,0,0,0,0,0,0,0
797128127,1,53,60,1,0,1,1,1,0,0,0,0
797020694,1,54,60,1,0,1,0,0,0,0,0,0
796975763,1,50,60,1,1,1,0,0,0,0,0,0
796970906,1,49,60,1,0,0,0,0,0,0,0,0
796961090,1,53,60,1,1,0,0,0,0,0,0,0
796944916,1,45,60,1,0,3,0,0,0,0,0,0
796921654,1,46,60,1,11,8,0,1,0,0,1,1
796909390,1,54,60,1,0,1,0,0,0,0,0,0
796902759,1,49,60,1,0,4,0,0,0,0,0,0
796818639,1,45,60,1,1,1,0,2,0,0,0,0
796792663,1,43,60,1,0,1,0,1,0,0,0,0
796743732,1,40,60,1,0,0,0,0,0,0,0,0
796727086,1,44,60,1,0,1,0,0,0,0,0,0
796716578,1,45,60,1,0,1,0,0,0,0,0,0
796689181,1,46,60,1,0,0,0,0,0,0,0,0
796668056,1,42,60,1,0,1,0,0,0,0,0,0
796643841,1,45,60,1,0,3,0,0,4,2,3,1
796614633,1,49,60,1,0,1,0,0,1,0,0,0
796597893,1,54,60,1,0,2,0,0,0,0,0,0
796596905,1,51,60,1,0,0,0,0,0,0,0,0
796570394,1,51,60,1,0,1,0,0,0,0,0,0
796536284,1,52,60,1,0,0,2,2,0,0,0,0
796507168,1,44,60,1,0,1,0,0,0,0,0,0
796488136,1,47,60,1,2,1,3,10,0,0,0,0
796480613,1,48,60,1,0,3,0,0,0,0,0,0
796428395,1,42,60,1,0,1,0,0,0,0,0,0
796399901,1,42,60,1,0,3,0,0,0,0,0,0
796381455,1,53,60,1,13,0,8,16,1,0,0,0
796357847,1,45,60,1,0,0,0,0,0,0,0,0
796279452,1,47,60,1,0,5,0,0,0,0,0,0
796178410,1,54,60,1,2,0,1,4,1,0,1,0
796175252,1,41,60,1,1,1,0,0,0,0,0,0
796168750,1,52,60,1,1,0,0,0,0,0,0,0
796128657,1,54,60,1,0,0,0,0,0,0,0,0
796092694,1,40,60,1,0,0,1,2,0,0,0,0
796032557,1,52,60,1,0,1,0,0,3,6,10,6
796028825,1,51,60,1,0,2,0,0,0,0,0,0
795976879,1,41,60,1,0,1,0,0,0,0,0,0
795934140,1,50,60,1,0,1,0,0,0,0,0,0
795924947,1,47,60,1,0,2,0,0,0,0,0,0
795911426,1,46,60,1,0,1,0,0,0,0,0,0
795896612,1,53,60,1,0,1,0,0,0,0,0,0
795891419,1,52,60,1,14,0,0,2,20,3,10,2
795891283,1,46,60,1,0,4,0,1,0,0,0,0
795836034,1,48,60,1,1,3,0,1,0,0,0,0
795819204,1,43,60,1,0,2,1,6,0,0,0,0
