id,sex,age,city,country,friend_count,followers_count,pages,groups,posts_last_year,posts_likes,photos_last_year,photo_likes
803799617,2,60,60,1,0,1,0,0,0,0,0,0
803785132,2,66,60,1,0,1,0,0,1,0,0,0
803731378,2,63,60,1,1,1,0,0,1,0,1,0
803728204,2,74,60,1,0,0,0,0,1,0,1,0
803651761,2,56,60,1,0,1,0,0,0,0,0,0
803614638,2,60,60,1,8,0,0,0,1,1,1,1
803584823,2,72,60,1,4,0,0,1,1,1,1,1
803575006,2,72,60,1,0,1,0,0,1,0,1,0
803206981,2,72,60,1,0,0,0,0,1,0,0,0
803190365,2,58,60,1,0,0,0,0,1,0,1,0
803102420,2,68,60,1,0,1,0,0,0,0,0,0
803093073,2,65,60,1,0,7,0,0,0,0,0,0
803072211,2,62,60,1,0,1,0,1,0,0,0,0
803059350,2,65,60,1,0,0,1,1,0,0,0,0
802982993,2,70,60,1,6,2,3,4,1,4,1,4
802979603,2,70,60,1,0,2,0,0,0,0,0,0
802956366,2,61,60,1,0,3,1,1,0,0,0,0
802846955,2,57,60,1,0,1,0,0,0,0,0,0
802835430,2,68,60,1,0,1,0,0,0,0,0,0
802763878,2,65,60,1,0,2,0,0,1,2,1,1
802641298,2,69,60,1,1,2,0,0,0,0,0,0
802614970,2,55,60,1,0,1,0,0,0,0,0,0
802417843,2,65,60,1,0,2,0,0,0,0,0,0
802380335,2,75,60,1,0,6,1,2,2,5,1,5
802335782,2,69,60,1,0,1,1,1,0,0,0,0
802155382,2,61,60,1,9,0,0,1,0,0,0,0
802041831,2,56,60,1,1,0,4,4,0,0,1,0
801988009,2,58,60,1,4,1,0,0,0,0,1,1
801904149,2,56,60,1,0,1,8,10,1,0,1,1
801876380,2,100,60,1,0,0,0,0,1,0,1,0
801822104,2,58,60,1,0,0,0,1,0,0,0,0
801809570,2,56,60,1,0,0,2,2,0,0,0,0
801708985,2,59,60,1,0,1,0,0,0,0,0,0
801517350,2,76,60,1,0,4,0,0,0,0,0,0
801471538,2,64,60,1,0,1,0,1,0,0,0,0
801467667,2,78,60,1,0,1,0,0,0,0,2,0
801430709,2,69,60,1,2,4,0,0,1,2,2,2
801385831,2,55,60,1,1,1,0,0,0,0,0,0
801354991,2,55,60,1,0,10,0,0,1,1,1,2
801342931,2,71,60,1,0,2,0,0,0,0,0,0
801318060,2,62,60,1,0,2,0,0,0,0,0,0
801256114,2,55,60,1,1,1,0,0,0,0,0,0
801243763,2,67,60,1,0,2,0,0,1,0,0,0
800941561,2,55,60,1,0,2,0,0,0,0,0,0
800903128,2,58,60,1,0,1,0,0,0,0,0,0
800763985,2,66,60,1,0,0,0,2,1,1,1,1
800700815,2,57,60,1,0,1,2,4,0,0,0,0
800677103,2,71,60,1,0,3,0,0,0,0,0,0
800675196,2,55,60,1,0,0,0,1,1,0,0,0
800511658,2,63,60,1,8,1,0,0,0,0,0,0
800482172,2,62,60,1,0,1,0,0,0,0,0,0
